cid,nid,simplified,pinyin,zipf,state,queue_pos_current,flag
1393817674324,1393817669323,原理,yuánlǐ,4.53,new,95,
1537328248419,1537328239640,门口,mén kǒu,4.53,new,670,
1537328255183,1537328243022,工作人员,gōng zuò rén yuán,4.53,new,859,
1537328260107,1537328245484,人道,rén dào,4.53,new,1065,
1708747494123,1708747488763,有机,yǒu jī,4.53,new,1208,
1708747496621,1708747490012,前后,qián hòu,4.53,new,1266,
1708747508755,1708747496079,特性,tè xìng,4.53,new,1693,
1708747512915,1708747498159,看家,kān jiā,4.53,new,1847,
1708747523241,1708747503322,当今,dāng jīn,4.53,new,2193,BURIED_COMMON
1708747529735,1708747506569,好朋友,hǎo péng you,4.53,new,2421,BURIED_COMMON
1704126162870,1704126162867,主角,zhǔjué,4.53,new,3969,BURIED_COMMON
1708747490615,1708747487009,走去,zǒu qù,4.54,new,37,
1393817674966,1393817669965,动员,dòngyuán,4.54,new,976,
1708747503251,1708747493327,一会,yī huì,4.54,new,1506,
1708747514347,1708747498875,岁时,suì shí,4.54,new,1899,
1708747524453,1708747503928,为的是,wèi de shì,4.54,new,2232,BURIED_COMMON
1708747527233,1708747505318,女友,nǚ yǒu,4.54,new,2314,BURIED_COMMON
1708747529789,1708747506596,有道,yǒu dào,4.54,new,2423,BURIED_COMMON
1708747538385,1708747510894,多元,duō yuán,4.54,new,2666,BURIED_COMMON
1708747557747,1708747520575,去国,qù guó,4.54,new,3345,BURIED_COMMON
1537328254769,1537328242815,好事,hǎo shì,4.54,new,3942,BURIED_COMMON
1717270533674,1717270487507,见说,jiàn shuō,4.55,new,476,
1717270536200,1717270488770,元来,yuán lái,4.55,new,521,
1708747487861,1708747485632,说出,shuō chū,4.55,new,613,
1537328249829,1537328240345,回国,huí guó,4.55,new,706,
1537328254603,1537328242732,想起来,xiǎng qi lai,4.55,new,837,
1393817674640,1393817669639,自主,zìzhǔ,4.55,new,948,
1393817674713,1393817669712,当代,dāngdài,4.55,new,954,
1708747491717,1708747487560,前来,qián lái,4.55,new,1182,
1708747496363,1708747489883,最为,zuì wéi,4.55,new,1299,
1708747503753,1708747493578,国有,guó yǒu,4.55,new,1528,
1708747508099,1708747495751,中分,zhōng fēn,4.55,new,1662,
1708747509837,1708747496620,上分,shàng fēn,4.55,new,1733,
1708747518051,1708747500727,走时,zǒu shí,4.55,new,2031,BURIED_COMMON
1708747547311,1708747515357,多国,duō guó,4.55,new,2971,BURIED_COMMON
1708747547765,1708747515584,分说,fēn shuō,4.55,new,2990,BURIED_COMMON
1708747562571,1708747522987,前事,qián shì,4.55,new,3510,BURIED_COMMON
1708747570143,1708747526773,还好,hái hǎo,4.55,new,3687,BURIED_COMMON
1537328249281,1537328240071,那天,nà tiān,4.55,new,3892,BURIED_COMMON
1537328250259,1537328240560,上去,shàng qù,4.55,new,3905,BURIED_COMMON
1537328251691,1537328241276,好走,hǎo zǒu,4.56,new,770,
1537328263381,1537328247121,主持人,zhǔ chí rén,4.56,new,1103,
1708747492007,1708747487705,提名,tí míng,4.56,new,1187,
1708747492957,1708747488180,长三,cháng sān,4.56,new,1210,
1708747513237,1708747498320,到目前,dào mù qián,4.56,new,1863,
1708747523231,1708747503317,成说,chéng shuō,4.56,new,2191,BURIED_COMMON
1393817670724,1393817665723,哪儿,nǎr,4.56,new,3834,BURIED_COMMON
1708747486219,1708747484811,眼前,yǎn qián,4.57,new,601,
1708747487053,1708747485228,没想到,méi xiǎng dào,4.57,new,609,
1393817674942,1393817669941,性能,xìngnéng,4.57,new,974,
1708747490549,1708747486976,一同,yī tóng,4.57,new,1164,
1708747559273,1708747521338,年成,nián cheng,4.57,new,3396,BURIED_COMMON
1710963541421,1710963504845,中元,Zhōng yuán,4.57,new,3817,BURIED_COMMON
1717270525178,1717270483259,时点,shí diǎn,4.58,new,378,
1708747492281,1708747487842,天然,tiān rán,4.58,new,1194,
1708747514283,1708747498843,有成,yǒu chéng,4.58,new,1897,
1537328249273,1537328240067,这两个,zhè liǎng gè,4.58,new,3891,BURIED_COMMON
1717270497764,1717270469552,电信,diàn xìn,4.59,new,177,
1708747490047,1708747486725,今后,jīn hòu,4.59,new,625,
1393817673801,1393817668800,认定,rèndìng,4.59,new,885,
1537328260239,1537328245550,公告,gōng gào,4.59,new,1048,
1537328261933,1537328246397,品种,pǐn zhǒng,4.59,new,1088,
1708747546963,1708747515183,太上,tài shàng,4.59,new,2957,BURIED_COMMON
1708747550027,1708747516715,点大,diǎn dà,4.59,new,3067,BURIED_COMMON
1708747550675,1708747517039,日前,rì qián,4.59,new,3089,BURIED_COMMON
1393817672542,1393817667541,成人,chéngrén,4.60,new,44,
1537328263629,1537328247245,付出,fù chū,4.60,new,106,
1708747484849,1708747484126,成了,chéng le,4.60,new,581,
1393817675159,1393817670158,主权,zhǔquán,4.60,new,989,
1537328261291,1537328246076,客观,kè guān,4.60,new,1061,
1708747552205,1708747517804,比做,bǐ zuò,4.60,new,3146,BURIED_COMMON
1708747564253,1708747523828,全市,quán shì,4.60,new,3563,BURIED_COMMON
1393817672576,1393817667575,论文,lùnwén,4.61,new,747,
1393817673988,1393817668987,言论,yánlùn,4.61,new,893,
1537328259889,1537328245375,公正,gōng zhèng,4.61,new,1032,
1708747490857,1708747487130,转化,zhuǎn huà,4.61,new,1169,
1708747520383,1708747501893,好起来,hǎo qǐ lai,4.61,new,2101,BURIED_COMMON
1708747548523,1708747515963,高看,gāo kàn,4.61,new,3013,BURIED_COMMON
1708747550841,1708747517122,年岁,nián suì,4.61,new,3096,BURIED_COMMON
1708747488561,1708747485982,军人,jūn rén,4.62,new,20,
1708747485311,1708747484357,地面,dì miàn,4.62,new,32,
1393817674154,1393817669153,人工,réngōng,4.62,new,91,
1393817673761,1393817668760,人性,rénxìng,4.62,new,880,
1537328255441,1537328243151,发言,fā yán,4.62,new,906,
1537328258569,1537328244715,改为,gǎi wéi,4.62,new,1031,
1708747494151,1708747488777,大批,dà pī,4.62,new,1241,
1708747503817,1708747493610,有权,yǒu quán,4.62,new,1529,
1708747504311,1708747493857,名义,míng yì,4.62,new,1552,
1708747504703,1708747494053,他国,tā guó,4.62,new,1569,
1537328248225,1537328239543,王国,wáng guó,4.62,new,3863,BURIED_COMMON
1708747488503,1708747485953,从未,cóng wèi,4.63,new,19,
1537328251165,1537328241013,地上,dì shang,4.63,new,703,
1537328253499,1537328242180,小三,xiǎo sān,4.63,new,787,
1708747490263,1708747486833,主体,zhǔ tǐ,4.63,new,1159,
1708747496645,1708747490024,三小,sān xiǎo,4.63,new,1306,
1708747523305,1708747503354,走人,zǒu rén,4.63,new,2198,BURIED_COMMON
1708747529913,1708747506658,到点,dào diǎn,4.63,new,2427,BURIED_COMMON
1708747556289,1708747519846,时长,shí cháng,4.63,new,3289,BURIED_COMMON
1708747488613,1708747486008,名为,míng wéi,4.64,new,8,
1537328258329,1537328244595,合同,hé tong,4.64,new,67,
1708747488675,1708747486039,家的,jiā de,4.64,new,110,
1708747486485,1708747484944,一定要,yī dìng yào,4.64,new,605,
1537328252785,1537328241823,最后（的）,zuì hòu de,4.64,new,802,
1393817674571,1393817669570,加工,jiā gōng,4.64,new,944,
1708747495079,1708747489241,多种,duō zhǒng,4.64,new,1261,
1708747528647,1708747506025,自治,zì zhì,4.64,new,2382,BURIED_COMMON
1708747542039,1708747512721,工会,gōng huì,4.64,new,2781,BURIED_COMMON
1708747488609,1708747486006,到来,dào lái,4.65,new,618,
1537328249491,1537328240176,大道,dà dào,4.65,new,697,
1537328249749,1537328240305,天安门,tiān ān mén,4.65,new,704,
1537328263455,1537328247158,技能,jì néng,4.65,new,1104,
1708747492973,1708747488188,五月,Wǔ yuè,4.65,new,1211,
1708747512545,1708747497974,中点,zhōng diǎn,4.65,new,1835,
1708747546927,1708747515165,跟从,gēn cóng,4.65,new,2955,BURIED_COMMON
1537328249999,1537328240430,在一起,zài yī qǐ,4.65,new,3901,BURIED_COMMON
1708747484973,1708747484188,年前,nián qián,4.66,new,583,
1393817674804,1393817669803,人为,rénwéi,4.66,new,963,
1708747512381,1708747497892,子女,zǐ nǚ,4.66,new,1829,
1708747515323,1708747499363,自在,zì zai,4.66,new,1926,
1708747536901,1708747510152,工作时间,gōng zuò shí jiān,4.66,new,2624,BURIED_COMMON
1393817670895,1393817665894,生日,shēngrì,4.66,new,3844,BURIED_COMMON
1705356677841,1705356677841,为止,wéizhǐ,4.66,new,3977,BURIED_COMMON
1708747490741,1708747487072,什么样,shén me yàng,4.67,new,51,
1708747490055,1708747486729,什么事,shén me shì,4.67,new,626,
1708747492839,1708747488121,当天,dāng tiān,4.67,new,1207,
1708747527523,1708747505463,能事,néng shì,4.67,new,2330,BURIED_COMMON
1708747544983,1708747514193,做小,zuò xiǎo,4.67,new,2892,BURIED_COMMON
1708747564481,1708747523942,万有,wàn yǒu,4.67,new,3569,BURIED_COMMON
1537328250761,1537328240811,火车,huǒ chē,4.67,new,3913,BURIED_COMMON
1708747489611,1708747486507,一路,yī lù,4.68,new,1144,
1708747512143,1708747497773,自行,zì xíng,4.68,new,1819,
1708747543471,1708747513437,后事,hòu shì,4.68,new,2832,BURIED_COMMON
1708747552659,1708747518031,过当,guò dàng,4.68,new,3160,BURIED_COMMON
1708747557143,1708747520273,小过,xiǎo guò,4.68,new,3326,BURIED_COMMON
1708747485577,1708747484490,相比,xiāng bǐ,4.69,new,590,
1537328252995,1537328241928,做好,zuò hǎo,4.69,new,816,
1708747543203,1708747513303,没有事,méi yǒu shì,4.69,new,2820,BURIED_COMMON
1708747550839,1708747517121,认证,rèn zhèng,4.69,new,3095,BURIED_COMMON
1708747556145,1708747519774,高就,gāo jiù,4.69,new,3283,BURIED_COMMON
1537328248505,1537328239683,你好,nǐ hǎo,4.69,new,3875,BURIED_COMMON
1704373057857,1704373057856,早就,zǎojiù,4.69,new,3970,BURIED_COMMON
1393817672755,1393817667754,生长,shēngzhǎng,4.70,new,793,
1708747490613,1708747487008,万人,wàn rén,4.70,new,1165,
1708747499099,1708747491251,什么地方,shén me dì fang,4.70,new,1333,
1708747530599,1708747507001,高年,gāo nián,4.70,new,2443,BURIED_COMMON
1708747550261,1708747516832,比来,bǐ lái,4.70,new,3074,BURIED_COMMON
1708747488895,1708747486149,负责人,fù zé rén,4.71,new,1147,
1708747514801,1708747499102,高人,gāo rén,4.71,new,1913,
1708747529431,1708747506417,要事,yào shì,4.71,new,2407,BURIED_COMMON
1708747544399,1708747513901,多才,duō cái,4.71,new,2865,BURIED_COMMON
1537328253493,1537328242177,老人,lǎo rén,4.71,new,3936,BURIED_COMMON
1708747484595,1708747483999,那时,nà shí,4.72,new,579,
1393817672557,1393817667556,各自,gèzì,4.72,new,739,
1393817673060,1393817668059,可见,kějiàn,4.72,new,832,
1708747500797,1708747492100,年间,nián jiān,4.72,new,1423,
1708747521661,1708747502532,长年,cháng nián,4.72,new,2142,BURIED_COMMON
1708747523463,1708747503433,运作,yùn zuò,4.72,new,2207,BURIED_COMMON
1710963540649,1710963504459,比年,bǐ nián,4.72,new,3805,BURIED_COMMON
1717270528848,1717270485094,年事,nián shì,4.73,new,424,
1537328260633,1537328245747,选手,xuǎn shǒu,4.73,new,1052,
1708747489415,1708747486409,大师,dà shī,4.73,new,1152,
1708747529521,1708747506462,跟人,gēn rén,4.73,new,2409,BURIED_COMMON
1708747560687,1708747522045,比为,bǐ wéi,4.73,new,3439,BURIED_COMMON
1393817672981,1393817667980,学术,xuéshù,4.74,new,3856,BURIED_COMMON
1703060606402,1703060606399,美好,měihǎo,4.74,new,3965,BURIED_COMMON
1708747489125,1708747486264,一生,yī shēng,4.75,new,62,
1708747494477,1708747488940,改造,gǎi zào,4.75,new,1219,
1708747493771,1708747488587,分为,fēn wéi,4.75,new,1233,
1708747487693,1708747485548,同一,tóng yī,4.76,new,42,
1708747488143,1708747485773,前进,qián jìn,4.76,new,47,
1708747485991,1708747484697,作战,zuò zhàn,4.76,new,593,
1708747486723,1708747485063,心中,xīn zhōng,4.76,new,606,
1393817674183,1393817669182,当选,dāngxuǎn,4.76,new,916,
1708747527269,1708747505336,大只,dà zhī,4.76,new,2315,BURIED_COMMON
1708747542503,1708747512953,可看,kě kàn,4.76,new,2798,BURIED_COMMON
1708747570419,1708747526911,发起,fā qǐ,4.76,new,3706,BURIED_COMMON
1393817672746,1393817667745,日常,rìcháng,4.77,new,759,
1393817675143,1393817670142,治理,zhìlǐ,4.77,new,987,
1708747490495,1708747486949,全体,quán tǐ,4.77,new,1163,
1708747491913,1708747487658,大多,dà duō,4.77,new,1186,
1708747506213,1708747494808,了事,liǎo shì,4.77,new,1607,
1708747513159,1708747498281,适用,shì yòng,4.77,new,1807,
1708747550639,1708747517021,国会,Guó huì,4.77,new,3088,BURIED_COMMON
1537328248363,1537328239612,美女,měi nǚ,4.77,new,3868,BURIED_COMMON
1393817673323,1393817668322,人家,rénjiā,4.78,new,78,
1708747504489,1708747493946,大众,Dà zhòng,4.78,new,1562,
1708747543865,1708747513634,前日,qián rì,4.78,new,2846,BURIED_COMMON
1708747569657,1708747526530,当月,dāng yuè,4.78,new,3698,BURIED_COMMON
1393817672932,1393817667931,地理,dìlǐ,4.79,new,812,
1537328264885,1537328247873,分子,fèn zǐ,4.79,new,1110,
1587649761786,1587649760751,现代化,xiàndàihuà,4.79,new,1134,
1708747504675,1708747494039,向后,xiàng hòu,4.79,new,1567,
1708747504761,1708747494082,电力,diàn lì,4.79,new,1570,
1708747524173,1708747503788,为主,wéi zhǔ,4.79,new,2223,BURIED_COMMON
1708747540699,1708747512051,下地,xià dì,4.79,new,2747,BURIED_COMMON
1708747560693,1708747522048,政党,zhèng dǎng,4.79,new,3440,BURIED_COMMON
1393817672692,1393817667691,成果,chéngguǒ,4.80,new,41,
1393817672314,1393817667313,合理,hélǐ,4.80,new,65,
1393817673259,1393817668258,信仰,xìnyǎng,4.80,new,84,
1698183525294,1393817668258,信仰,xìnyǎng,4.80,new,84,
1708747507599,1708747495501,当上,dāng shang,4.80,new,652,
1537328249709,1537328240285,主要是,zhǔ yào shì,4.80,new,702,
1537328253113,1537328241987,女生,nǚ shēng,4.80,new,826,
1708747500127,1708747491765,先后,xiān hòu,4.80,new,1402,
1708747506071,1708747494737,大学生,dà xué shēng,4.80,new,1604,
1537328258217,1537328244539,上市,shàng shì,4.81,new,79,
1537328259881,1537328245371,定义,dìng yì,4.81,new,103,
1708747486015,1708747484709,令人,lìng rén,4.81,new,595,
1708747486417,1708747484910,没什么,méi shén me,4.81,new,604,
1708747489539,1708747486471,最多,zuì duō,4.81,new,623,
1537328254433,1537328242647,公路,gōng lù,4.81,new,873,
1393817674331,1393817669330,当前,dāngqián,4.81,new,929,
1537328258667,1537328244764,家长,jiā zhǎng,4.81,new,1037,
1708747538859,1708747511131,出月,chū yuè,4.81,new,2684,BURIED_COMMON
1720042379965,1720042379965,中国时间,Zhōngguó shíjiān,4.81,new,3830,BURIED_COMMON
1537328255943,1537328243402,高中,gāo zhōng,4.81,new,3945,BURIED_COMMON
1537328255793,1537328243327,动力,dòng lì,4.82,new,101,
1708747492855,1708747488129,适当,shì dàng,4.83,new,1180,
1708747531823,1708747507613,议会,yì huì,4.83,new,2485,BURIED_COMMON
1708747490947,1708747487175,他人,tā rén,4.84,new,633,
1393817673071,1393817668070,因而,yīn'ér,4.84,new,836,
1393817673099,1393817668098,广大,guǎngdà,4.84,new,838,
1537328261631,1537328246246,古代,gǔ dài,4.84,new,1083,
1708747492681,1708747488042,人大,Rén dà,4.84,new,1202,
1708747521159,1708747502281,做自己,zuò zì jǐ,4.84,new,2128,BURIED_COMMON
1708747547963,1708747515683,大用,dà yòng,4.84,new,2998,BURIED_COMMON
1708747553569,1708747518486,时下,shí xià,4.84,new,3185,BURIED_COMMON
1537328252035,1537328241448,就只,jiù zhǐ,4.85,new,781,
1708747527351,1708747505377,做大,zuò dà,4.85,new,2323,BURIED_COMMON
1708747534677,1708747509040,小我,xiǎo wǒ,4.85,new,2563,BURIED_COMMON
1708747563007,1708747523205,前年,qián nián,4.85,new,3528,BURIED_COMMON
1708747504003,1708747493703,作出,zuò chū,4.86,new,18,
1708747485531,1708747484467,做出,zuò chū,4.86,new,589,
1537328248465,1537328239663,四个,sì gè,4.86,new,680,
1537328252863,1537328241862,进口,jìn kǒu,4.86,new,807,
1537328258669,1537328244765,市长,shì zhǎng,4.86,new,1038,
1537328261529,1537328246195,世界上,shì jiè shàng,4.86,new,1081,
1708747538119,1708747510761,大过,dà guò,4.86,new,2657,BURIED_COMMON
1393817673663,1393817668662,代理,dàilǐ,4.87,new,875,
1708747503231,1708747493317,过从,guò cóng,4.87,new,1505,
1708747515339,1708747499371,日用,rì yòng,4.87,new,1928,
1708747523041,1708747503222,了当,liǎo dàng,4.87,new,2185,BURIED_COMMON
1708747536733,1708747510068,前人,qián rén,4.87,new,2620,BURIED_COMMON
1708747490561,1708747486982,用来,yòng lái,4.88,new,35,
1708747489287,1708747486345,小的,xiǎo de,4.88,new,622,
1537328254623,1537328242742,说法,shuō fǎ,4.88,new,839,
1393817671117,1393817666116,一边,yī̠biān,4.88,new,3848,BURIED_COMMON
1705871364892,1705871364891,少年,shào nián,4.88,new,3981,BURIED_COMMON
1708747490795,1708747487099,少女,shào nǚ,4.89,new,9,
1537328250737,1537328240799,东方,dōng fāng,4.89,new,70,
1708747495497,1708747489450,可就,kě jiù,4.89,new,113,
1537328248481,1537328239671,日子,rì zi,4.89,new,671,
1708747490833,1708747487118,或是,huò shì,4.89,new,1154,
1708747507911,1708747495657,多时,duō shí,4.89,new,1657,
1708747568983,1708747526193,立法,lì fǎ,4.89,new,3688,BURIED_COMMON
1775938467679,1775938467678,立即,lìjí,4.89,new,3994,BURIED_COMMON
1775938467680,1775938467678,立即,lìjí,4.89,new,3994,BURIED_COMMON
1537328251917,1537328241389,还没,hái méi,4.90,new,779,
1393817674898,1393817669897,就业,jiùyè,4.90,new,970,
1708747533787,1708747508595,好去,hǎo qù,4.90,new,2540,BURIED_COMMON
1708747485959,1708747484681,正是,zhèng shì,4.91,new,592,
1708747491037,1708747487220,在前,zài qián,4.91,new,631,
1708747491227,1708747487315,天下,tiān xià,4.91,new,1174,
1708747501039,1708747492221,议员,yì yuán,4.91,new,1432,
1708747526315,1708747504859,可人,kě rén,4.91,new,2282,BURIED_COMMON
1537328250323,1537328240592,两年,liǎng nián,4.92,new,719,
1393817670789,1393817665788,同学,tóngxué,4.92,new,3838,BURIED_COMMON
1393817670887,1393817665886,早上,zǎoshang,4.92,new,3843,BURIED_COMMON
1537328253219,1537328242040,小学,xiǎo xué,4.92,new,3934,BURIED_COMMON
1717270494870,1717270468105,来由,lái yóu,4.93,new,170,
1708747529155,1708747506279,由来,yóu lái,4.93,new,2399,BURIED_COMMON
1708747551727,1708747517565,要地,yào dì,4.93,new,3130,BURIED_COMMON
1393817670763,1393817665762,昨天,zuótiān,4.93,new,3836,BURIED_COMMON
1537328249969,1537328240415,东京,dōng jīng,4.93,new,3900,BURIED_COMMON
1537328250445,1537328240653,出去,chū qù,4.93,new,3907,BURIED_COMMON
1708747490891,1708747487147,自身,zì shēn,4.94,new,38,
1708747485107,1708747484255,面前,miàn qián,4.94,new,587,
1708747515743,1708747499573,时日,shí rì,4.94,new,1945,
1708747526861,1708747505132,下月,xià yuè,4.94,new,2300,BURIED_COMMON
1708747489695,1708747486549,到现在,dào xiàn zài,4.95,new,33,
1393817672592,1393817667591,人才,réncái,4.95,new,77,
1587622884287,1587622883689,哪个,nǎgè,4.95,new,1064,
1708747499367,1708747491385,大一,dà yī,4.95,new,1387,
1537328252977,1537328241919,学会,xué huì,4.95,new,3930,BURIED_COMMON
1708747518255,1708747500829,大能,dà néng,4.96,new,2036,BURIED_COMMON
1393817671239,1393817666238,中文,Zhōngwén,4.96,new,3849,BURIED_COMMON
1708747486801,1708747485102,也就是,yě jiù shì,4.97,new,608,
1708747494333,1708747488868,下一个,xià yī ge,4.97,new,638,
1708747543427,1708747513415,就地,jiù dì,4.97,new,2787,BURIED_COMMON
1393817672254,1393817667253,出口,chūkǒu,4.97,new,3854,BURIED_COMMON
1393817672639,1393817667638,从事,cóngshì,4.98,new,121,
1708747484031,1708747483717,那是,nà shi,4.98,new,572,
1537328261243,1537328246052,中华,zhōng huá,4.98,new,1073,
1708747501165,1708747492284,做为,zuò wéi,4.98,new,1436,
1537328249069,1537328239965,文明,wén míng,4.98,new,3885,BURIED_COMMON
1537328251913,1537328241387,没人,méi rén,4.99,new,778,
1708747485443,1708747484423,来到,lái dào,5.00,new,588,
1393817672827,1393817667826,体现,tǐxiàn,5.00,new,800,
1537328253221,1537328242041,中学,zhōng xué,5.00,new,833,
1708747491367,1708747487385,几天,jǐ tiān,5.00,new,1158,
1708747497571,1708747490487,女子,nǚ zǐ,5.00,new,1321,
1708747498465,1708747490934,到时,dào shí,5.00,new,1354,
1393817673024,1393817668023,分布,fēnbù,5.01,new,828,
1708747498467,1708747490935,过人,guò rén,5.01,new,1355,
1708747506135,1708747494769,看上,kàn shàng,5.01,new,1605,
1537328250257,1537328240559,下去,xià qù,5.01,new,3904,BURIED_COMMON
1537328263643,1537328247252,合法,hé fǎ,5.02,new,66,
1708747484523,1708747483963,发出,fā chū,5.02,new,578,
1708747535669,1708747509536,大月,dà yuè,5.02,new,2596,BURIED_COMMON
1537328264465,1537328247663,这位,zhè wèi,5.03,new,6,
1708747495047,1708747489225,要好,yào hǎo,5.03,new,83,
1708747486113,1708747484758,有时,yǒu shí,5.03,new,603,
1537328254547,1537328242704,一家,yī jiā,5.03,new,834,
1708747526267,1708747504835,大要,dà yào,5.03,new,2281,BURIED_COMMON
1708747490363,1708747486883,中看,zhōng kàn,5.04,new,118,
1537328254919,1537328242890,没有什么,méi yǒu shén me,5.04,new,854,
1708747529167,1708747506285,看中,kàn zhòng,5.04,new,2400,BURIED_COMMON
1537328248233,1537328239547,美国人,měi guó rén,5.04,new,3865,BURIED_COMMON
1537328264471,1537328247666,地位,dì wèi,5.05,new,63,
1393817672765,1393817667764,文学,wénxué,5.05,new,81,
1708747484821,1708747484112,在地,zài dì,5.05,new,584,
1393817673782,1393817668781,先进,xiānjìn,5.05,new,882,
1537328248891,1537328239876,工人,gōng rén,5.05,new,3879,BURIED_COMMON
1537328265387,1537328248124,各国,gè guó,5.06,new,108,
1708747490359,1708747486881,道路,dào lù,5.06,new,627,
1537328265385,1537328248123,各地,gè dì,5.06,new,1128,
1708747518995,1708747501199,人权,rén quán,5.06,new,2049,BURIED_COMMON
1708747541379,1708747512391,为时,wéi shí,5.06,new,2765,BURIED_COMMON
1708747542385,1708747512894,日月,rì yuè,5.06,new,2793,BURIED_COMMON
1537328249825,1537328240343,回家,huí jiā,5.06,new,3899,BURIED_COMMON
1717270498700,1717270470020,日来,rì lái,5.07,new,186,
1708747502975,1708747493189,上好,shàng hǎo,5.07,new,1494,
1708747529737,1708747506570,好说,hǎo shuō,5.07,new,2422,BURIED_COMMON
1708747535031,1708747509217,来日,lái rì,5.07,new,2578,BURIED_COMMON
1393817673233,1393817668232,事业,shìyè,5.08,new,853,
1393817673924,1393817668923,发行,fāxíng,5.08,new,891,
1708747500151,1708747491777,国外,guó wài,5.08,new,1403,
1537328248977,1537328239919,明天,míng tiān,5.08,new,3883,BURIED_COMMON
1708747486931,1708747485167,我去,wǒ qù,5.09,new,607,
1708747490189,1708747486796,大会,dà huì,5.09,new,1148,
1708747510481,1708747496942,一说,yī shuō,5.09,new,1762,
1708747526161,1708747504782,自己人,zì jǐ rén,5.09,new,2277,BURIED_COMMON
1393817672596,1393817667595,全面,quánmiàn,5.10,new,73,
1393817674385,1393817669384,政权,zhèngquán,5.10,new,934,
1587649728643,1587649727602,在美国,zài měiguó,5.10,new,1133,
1708747489879,1708747486641,今日,jīn rì,5.10,new,1156,
1708747537339,1708747510371,大为,dà wéi,5.10,new,2639,BURIED_COMMON
1708747486111,1708747484757,回到,huí dào,5.11,new,599,
1537328249245,1537328240053,还要,hái yào,5.11,new,692,
1708747503135,1708747493269,看来,kàn lai,5.12,new,647,
1708747500527,1708747491965,看在,kàn zài,5.12,new,1413,
1708747485243,1708747484323,有点,yǒu diǎn,5.13,new,586,
1708747506311,1708747494857,人从,rén cóng,5.13,new,1611,
1708747517283,1708747500343,大有,dà yǒu,5.13,new,1994,
1537328260267,1537328245564,公布,gōng bù,5.14,new,72,
1708747497651,1708747490527,大和,Dà hé,5.14,new,642,
1708747525615,1708747504509,日中,Rì Zhōng,5.14,new,2266,BURIED_COMMON
1537328250513,1537328240687,外国,wài guó,5.14,new,3908,BURIED_COMMON
1701247858546,1701247858545,上个,shàng gè,5.14,new,3956,BURIED_COMMON
1708747488685,1708747486044,青年,qīng nián,5.15,new,1146,
1704123462590,1704123462589,和好,héhǎo,5.15,new,3968,BURIED_COMMON
1708747484337,1708747483870,只能,zhǐ néng,5.16,new,576,
1708747502961,1708747493182,什么人,shén me rén,5.16,new,646,
1537328250825,1537328240843,多了,duō le,5.16,new,748,
1393817673185,1393817668184,交易,jiāoyì,5.16,new,785,
1708747499799,1708747491601,大我,dà wǒ,5.16,new,1394,
1708747548073,1708747515738,能人,néng rén,5.16,new,3001,BURIED_COMMON
1708747556281,1708747519842,后年,hòu nián,5.16,new,3288,BURIED_COMMON
1708747560097,1708747521750,日人,Rì rén,5.16,new,3419,BURIED_COMMON
1537328253487,1537328242174,思想,sī xiǎng,5.16,new,3935,BURIED_COMMON
1708747490453,1708747486928,个中,gè zhōng,5.17,new,1161,
1708747519573,1708747501488,会要,huì yào,5.17,new,2068,BURIED_COMMON
1537328249167,1537328240014,有没有,yǒu méi yǒu,5.18,new,3888,BURIED_COMMON
1537328259065,1537328244963,平台,píng tái,5.19,new,102,
1708367391389,1708367391388,电子,Diàn zǐ,5.19,new,124,
1537328249549,1537328240205,好了,hǎo le,5.19,new,698,
1708747493039,1708747488221,好在,hǎo zài,5.19,new,1212,
1708747508397,1708747495900,后人,hòu rén,5.19,new,1679,
1708747538907,1708747511155,上月,shàng yuè,5.19,new,2690,BURIED_COMMON
1537328248413,1537328239637,三个,sān gè,5.21,new,678,
1708747484873,1708747484138,而是,ér shì,5.22,new,585,
1393817670726,1393817665725,名字,míngzi,5.22,new,3835,BURIED_COMMON
1708747495039,1708747489221,年来,nián lái,5.23,new,11,
1393817674160,1393817669159,产业,chǎnyè,5.23,new,914,
1708747520773,1708747502088,年月,nián yuè,5.23,new,2110,BURIED_COMMON
1708747548655,1708747516029,来年,lái nián,5.23,new,3018,BURIED_COMMON
1708747567895,1708747525649,月中,yuè zhōng,5.23,new,3674,BURIED_COMMON
1537328250999,1537328240930,回来,huí lai,5.23,new,3984,BURIED_COMMON
1537328252869,1537328241865,美元,měi yuán,5.24,new,808,
1537328248475,1537328239668,女儿,nǚ ér,5.24,new,3874,BURIED_COMMON
1537328248955,1537328239908,一天,yī tiān,5.25,new,689,
1708747489951,1708747486677,是日,shì rì,5.25,new,1157,
1708747501037,1708747492220,上一个,shàng yī ge,5.25,new,1431,
1708747535369,1708747509386,年会,nián huì,5.25,new,2588,BURIED_COMMON
1537328248229,1537328239545,中国人,zhōng guó rén,5.26,new,3864,BURIED_COMMON
1537328250693,1537328240777,土地,tǔ dì,5.26,new,3911,BURIED_COMMON
1708747484803,1708747484103,找到,zhǎo dào,5.27,new,580,
1537328252031,1537328241446,就说,jiù shuō,5.27,new,780,
1537328250335,1537328240598,今年,jīn nián,5.27,new,3906,BURIED_COMMON
1708747542017,1708747512710,要人,yào rén,5.28,new,2780,BURIED_COMMON
1537328248473,1537328239667,儿子,ér zi,5.28,new,3873,BURIED_COMMON
1537328254927,1537328242894,什么的,shén me de,5.29,new,856,
1708747503695,1708747493549,上年,shàng nián,5.29,new,1525,
